Date,Close
7/16/19,122.2
7/17/19,121.7
7/18/19,122.45
7/19/19,121.45
7/22/19,122.03
7/23/19,122.29
7/24/19,122.66
7/25/19,122.22
7/26/19,123.04
7/29/19,122.85
7/30/19,122.6
7/31/19,120.73
8/1/19,120.55
8/2/19,119.3
8/5/19,115.63
8/6/19,117.72
8/7/19,118.07
8/8/19,120.53
8/9/19,120.15
8/12/19,118.67
8/13/19,120.43
8/14/19,117.12
8/15/19,117.62
8/16/19,119.25
8/19/19,120.39
8/20/19,119.75
8/21/19,120.85
8/22/19,120.72
8/23/19,117.64
8/26/19,119.16
8/27/19,119.26
8/28/19,119.81
8/29/19,121.23
8/30/19,121.05
9/3/19,120.41
9/4/19,121.85
9/5/19,123.03
9/6/19,122.99
9/9/19,120.95
9/10/19,119.16
9/11/19,119.68
9/12/19,120.79
9/13/19,120.1
9/16/19,119.55
9/17/19,120.62
9/18/19,120.77
9/19/19,120.9
9/20/19,120.44
9/23/19,120.52
9/24/19,119.28
9/25/19,119.54
9/26/19,119.78
9/27/19,118.53
9/30/19,119.25
10/1/19,117.97
10/2/19,115.87
10/3/19,117.14
10/4/19,119.04
10/7/19,118.4
10/8/19,116.22
10/9/19,117.52
10/10/19,117.94
10/11/19,118.88
10/14/19,118.67
10/15/19,119.3
10/16/19,118.62
10/17/19,118.93
10/18/19,118.26
10/21/19,118.85
10/22/19,117.41
10/23/19,117.35
10/24/19,118.68
10/25/19,119.02
10/28/19,119.58
10/29/19,119.66
10/30/19,120.52
10/31/19,120.02
11/1/19,120.48
11/4/19,119.78
11/5/19,119.06
11/6/19,119.49
11/7/19,119.49
11/8/19,120.44
11/11/19,120.52
11/12/19,120.9
11/13/19,121.83
11/14/19,121.71
11/15/19,122.22
11/18/19,122.45
11/19/19,123.22
11/20/19,122.87
11/21/19,122.07
11/22/19,122.17
11/25/19,123.02
11/26/19,123.98
11/27/19,124.43
11/29/19,123.97
12/2/19,122.52
12/3/19,122.61
12/4/19,123.18
12/5/19,123.4
12/6/19,123.7
12/9/19,123.31
12/10/19,123.11
12/11/19,123.4
12/12/19,123.51
12/13/19,124.05
12/16/19,124.21
12/17/19,123.98
12/18/19,123.93
12/19/19,124.69
12/20/19,125.6
12/23/19,125.11
12/24/19,125.31
12/26/19,125.72
12/27/19,125.91
12/30/19,125.29
12/31/19,125.56
1/2/20,125.98
1/3/20,125.96
1/6/20,126.1
1/7/20,125.79
1/8/20,126.46
1/9/20,127.56
1/10/20,127.56
1/13/20,128.75
1/14/20,128.5
1/15/20,129.59
1/16/20,130.62
1/17/20,131.38
1/21/20,132.06
1/22/20,132.37
1/23/20,132.62
1/24/20,132.03
1/27/20,130.86
1/28/20,132.01
1/29/20,131.6
1/30/20,132.53
1/31/20,130.26
2/3/20,131.5
2/4/20,133.13
2/5/20,133.04
2/6/20,133.71
2/7/20,133.2
2/10/20,134.56
2/11/20,134.67
2/12/20,135.02
2/13/20,135.95
2/14/20,136.87
2/18/20,136.76
2/19/20,137.08
2/20/20,136.51
2/21/20,135.27
2/24/20,131.91
2/25/20,128.25
2/26/20,127.5
2/27/20,121.9
2/28/20,120.9
