Date,Close
4/6/18,22.4
4/9/18,22.34
4/10/18,22.46
4/11/18,22.35
4/12/18,22.35
4/13/18,22.38
4/16/18,22.51
4/17/18,22.57
4/18/18,22.82
4/19/18,22.63
4/20/18,22.66
4/23/18,22.58
4/24/18,22.72
4/26/18,22.56
4/27/18,22.86
4/30/18,22.89
5/1/18,22.77
5/2/18,22.93
5/3/18,22.74
5/4/18,22.74
5/7/18,23.14
5/8/18,23.12
5/9/18,23.38
5/10/18,23.52
5/11/18,23.43
5/14/18,23.54
5/15/18,23.48
5/16/18,23.51
5/17/18,23.45
5/18/18,23.53
5/21/18,23.59
5/22/18,23.4
5/23/18,23.37
5/24/18,23.41
5/25/18,23.51
5/28/18,23.43
5/29/18,23.46
5/30/18,23.42
5/31/18,23.42
6/1/18,23.34
6/4/18,23.35
6/5/18,23.42
6/6/18,23.47
6/7/18,23.63
6/8/18,23.53
6/12/18,23.66
6/13/18,23.85
6/14/18,23.82
6/15/18,24.22
6/18/18,24.17
6/19/18,24.16
6/20/18,24.22
6/21/18,24.5
6/22/18,24.2
6/25/18,24.01
6/26/18,23.74
6/27/18,23.9
6/28/18,23.72
6/29/18,23.82
7/2/18,23.32
7/3/18,23.51
7/4/18,23.34
7/5/18,23.35
7/6/18,23.58
7/9/18,23.68
7/10/18,23.8
7/11/18,23.87
7/12/18,23.98
7/13/18,24.19
7/16/18,24.15
7/17/18,24.05
7/18/18,24.43
7/19/18,24.28
7/20/18,24.38
7/23/18,24.22
7/24/18,24.48
7/25/18,24.45
7/26/18,24.45
7/27/18,24.52
7/30/18,24.2
7/31/18,24.02
8/1/18,24.19
8/2/18,24.13
8/3/18,24.42
8/6/18,24.39
8/7/18,24.46
8/8/18,24.44
8/9/18,24.42
8/10/18,24.61
8/13/18,24.61
8/14/18,24.7
8/15/18,24.92
8/16/18,24.66
8/17/18,24.65
8/20/18,24.6
8/21/18,24.57
8/22/18,24.51
8/23/18,24.78
8/24/18,24.91
8/27/18,24.93
8/28/18,25.1
8/29/18,25.21
8/30/18,25.35
8/31/18,25.45
9/3/18,25.6
9/4/18,25.61
9/5/18,25.41
9/6/18,25.3
9/7/18,25.22
9/10/18,25.37
9/11/18,25.5
9/12/18,25.59
9/13/18,25.26
9/14/18,25.45
9/17/18,25.5
9/18/18,25.22
9/19/18,25.21
9/20/18,25.21
9/21/18,25.37
9/24/18,25.39
9/25/18,25.47
9/26/18,25.45
9/27/18,25.49
9/28/18,25.7
10/1/18,25.72
10/2/18,25.71
10/3/18,25.77
10/4/18,26.02
10/5/18,25.82
10/8/18,25.64
10/9/18,25.38
10/10/18,25.3
10/11/18,24.31
10/12/18,24.31
10/15/18,24.36
10/16/18,24.24
10/17/18,24.75
10/18/18,24.63
10/19/18,24.45
10/22/18,24.39
10/23/18,24.38
10/24/18,24.3
10/25/18,23.55
10/26/18,23.8
10/29/18,23.74
10/30/18,23.68
10/31/18,23.89
11/1/18,24.01
11/2/18,23.98
11/5/18,23.85
11/6/18,23.9
11/7/18,23.95
11/8/18,24.27
11/9/18,24.29
11/12/18,24.2
11/13/18,23.79
11/14/18,23.79
11/15/18,23.33
11/16/18,23.62
11/19/18,23.48
11/20/18,23.11
11/21/18,22.92
11/22/18,22.96
11/23/18,22.88
11/26/18,22.95
11/27/18,23.15
11/28/18,23.24
11/29/18,23.47
11/30/18,23.42
12/3/18,23.77
12/4/18,23.5
12/5/18,23.25
12/6/18,23.15
12/7/18,23.27
12/10/18,22.77
12/11/18,23
12/12/18,23.19
12/13/18,23.29
12/14/18,23.09
12/17/18,22.96
12/18/18,22.43
12/19/18,22.48
12/20/18,22.19
12/21/18,22.18
12/24/18,21.86
12/27/18,22.31
12/28/18,22.52
12/31/18,22.53
1/2/19,22.53
1/3/19,22.72
1/4/19,22.22
1/7/19,22.53
1/8/19,22.75
1/9/19,22.92
1/10/19,22.79
1/11/19,22.79
1/14/19,22.72
1/15/19,22.76
1/16/19,22.96
1/17/19,22.96
1/18/19,23.17
1/21/19,23.46
1/22/19,23.46
1/23/19,23.29
1/24/19,23.42
1/25/19,23.55
1/29/19,23.27
1/30/19,23.29
1/31/19,23.54
2/1/19,23.68
2/4/19,23.76
2/5/19,23.89
2/6/19,24.41
2/7/19,24.52
2/8/19,24.34
2/11/19,24.39
2/12/19,24.55
2/13/19,24.63
2/14/19,24.7
2/15/19,24.73
2/18/19,24.84
2/19/19,24.92
2/20/19,24.78
2/21/19,24.95
2/22/19,25.01
2/25/19,25.12
2/26/19,24.99
2/27/19,25
2/28/19,25.11
3/1/19,25.31
3/4/19,25.51
3/5/19,25.37
3/6/19,25.56
3/7/19,25.39
3/8/19,25.34
3/11/19,25.26
3/12/19,25.56
3/13/19,25.55
3/14/19,25.74
3/15/19,25.73
3/18/19,25.76
3/19/19,25.79
3/20/19,25.89
3/21/19,25.67
3/22/19,26.04
3/25/19,25.58
3/26/19,25.62
3/27/19,25.77
3/28/19,25.69
3/29/19,25.85
4/1/19,26.03
4/2/19,26.21
4/3/19,26.36
4/4/19,26.32
4/5/19,26.28
4/8/19,26.44
4/9/19,26.36
4/10/19,26.27
4/11/19,26.24
4/12/19,26.39
4/15/19,26.32
4/16/19,26.53
4/17/19,26.3
4/18/19,26.26
4/23/19,26.67
4/24/19,27.21
4/26/19,27.09
4/29/19,27.11
4/30/19,27.05
5/1/19,27.35
5/2/19,26.97
5/3/19,27.03
5/6/19,26.88
5/7/19,26.85
5/8/19,26.61
5/9/19,26.72
5/10/19,26.67
5/13/19,26.47
5/14/19,26.28
5/15/19,26.64
5/16/19,26.67
5/17/19,27.09
5/20/19,26.93
5/21/19,26.84
5/22/19,26.97
5/23/19,26.82
5/24/19,26.65
5/27/19,26.48
5/28/19,26.61
5/29/19,26.22
5/30/19,26.11
5/31/19,26.09
6/3/19,25.71
6/4/19,25.61
6/5/19,26.02
6/6/19,26.16
6/7/19,26.47
6/11/19,27.1
6/12/19,27.06
6/13/19,27.16
6/14/19,27.36
6/17/19,27.36
6/18/19,27.51
6/19/19,27.63
6/20/19,27.82
6/21/19,27.77
6/24/19,27.65
6/25/19,27.56
6/26/19,27.44
6/27/19,27.3
6/28/19,27.24
7/1/19,27.32
7/2/19,27.32
7/3/19,27.29
7/4/19,27.45
7/5/19,27.42
7/8/19,27.25
7/9/19,27.25
7/10/19,27.51
7/11/19,27.53
7/12/19,27.54
7/15/19,27.35
7/16/19,27.47
7/17/19,27.41
7/18/19,27.15
7/19/19,27.48
7/22/19,27.3
7/23/19,27.42
7/24/19,27.69
7/25/19,27.98
7/26/19,28.01
7/29/19,28.21
7/30/19,28.22
7/31/19,28.21
8/1/19,28
8/2/19,27.94
8/5/19,27.53
8/6/19,26.91
8/7/19,27.42
8/8/19,27.49
8/9/19,27.64
8/12/19,27.78
8/13/19,27.46
8/14/19,27.77
8/15/19,27.1
8/16/19,27.22
8/19/19,27.6
8/20/19,27.79
8/21/19,27.65
8/22/19,27.88
8/23/19,28
8/26/19,27.19
8/27/19,27.49
8/28/19,27.74
8/29/19,27.67
8/30/19,28.1
9/2/19,27.96
9/3/19,27.99
9/4/19,27.86
9/5/19,28.11
9/6/19,28.25
9/9/19,28.2
9/10/19,27.86
9/11/19,27.79
9/12/19,28.04
9/13/19,28.14
9/16/19,27.87
9/17/19,28
9/18/19,28.01
9/19/19,28.25
9/20/19,28.34
9/23/19,28.35
9/24/19,28.38
9/25/19,28.15
9/26/19,28.3
9/27/19,28.26
9/30/19,28.26
10/1/19,28.56
10/2/19,28.24
10/3/19,27.67
10/4/19,27.81
10/7/19,28.14
10/8/19,28.21
10/9/19,27.82
10/10/19,27.94
10/11/19,28.21
10/14/19,28.42
10/15/19,28.44
10/16/19,28.77
10/17/19,28.6
10/18/19,28.38
10/21/19,28.22
10/22/19,28.3
10/23/19,28.18
10/24/19,28.34
10/25/19,28.63
10/28/19,28.84
10/29/19,28.86
10/30/19,28.72
10/31/19,28.77
11/1/19,28.75
11/4/19,28.89
11/5/19,29.07
11/6/19,28.93
11/7/19,29.09
11/8/19,29.09
11/11/19,29.27
11/12/19,29.32
11/13/19,29.32
11/14/19,29.63
11/15/19,29.79
11/18/19,29.85
11/19/19,30
11/20/19,29.85
11/21/19,29.78
11/22/19,29.89
11/25/19,29.94
11/26/19,30.25
11/27/19,30.42
11/28/19,30.43
11/29/19,30.4
12/2/19,30.49
12/3/19,29.81
12/4/19,29.71
12/5/19,29.8
12/6/19,29.95
12/9/19,30.15
12/10/19,30.15
12/11/19,30.2
12/12/19,30.07
12/13/19,30.13
12/16/19,30.47
12/17/19,30.67
12/18/19,30.67
12/19/19,30.52
12/20/19,30.65
12/23/19,30.77
12/24/19,30.75
12/27/19,30.87
12/30/19,30.65
12/31/19,30.37
1/2/20,30.56
1/3/20,30.72
1/6/20,30.74
1/7/20,30.95
1/8/20,30.97
1/9/20,31.36
1/10/20,31.6
1/13/20,31.42
1/14/20,31.67
1/15/20,31.62
1/16/20,31.81
1/17/20,32.03
1/20/20,32.14
1/21/20,32.04
1/22/20,32.43
1/23/20,32.19
1/24/20,32.35
1/28/20,32.01
1/29/20,32.28
1/30/20,32.13
1/31/20,32.53
2/3/20,32.08
2/4/20,32.3
2/5/20,32.48
2/6/20,32.97
2/7/20,33.06
2/10/20,32.99
2/11/20,33.25
2/12/20,33.1
2/13/20,33.2
2/14/20,33.28
2/17/20,33.28
2/18/20,33.25
2/19/20,33.45
2/20/20,33.64
2/21/20,33.59
2/24/20,32.9
2/25/20,32.35
2/26/20,31.52
2/27/20,31.1
2/28/20,29.89
3/2/20,30.42
3/3/20,31.1
3/4/20,30.81
3/5/20,31.24
3/6/20,30.39
3/9/20,29
3/10/20,29.52
3/11/20,29.25
3/12/20,28.06
3/13/20,27.34
3/16/20,27.2
3/17/20,28.19
3/18/20,27.82
3/19/20,28.73
3/20/20,28.62
3/23/20,26.51
3/24/20,27.35
3/25/20,28.02
3/26/20,28.78
3/27/20,29.25
3/30/20,28.8
3/31/20,29.28
4/1/20,28.96
4/2/20,28.79
4/3/20,28.76
4/6/20,30.03
4/7/20,30.35
4/8/20,30.09
4/9/20,30.59
4/14/20,30.12
4/15/20,30.57
4/16/20,30.57
4/17/20,31.4
4/20/20,31.12
4/21/20,30.74
4/22/20,30.3
4/23/20,30.6
4/24/20,30.3
4/27/20,30.77
4/28/20,30.67
4/29/20,30.65
4/30/20,31.03
5/1/20,30.65
5/4/20,30.42
5/5/20,30.62
5/6/20,30.99
5/7/20,31.08
5/8/20,31.18
5/11/20,31.17
5/12/20,31.46
5/13/20,31.05
5/14/20,30.78
5/15/20,31
5/18/20,31.55
5/19/20,31.62
5/20/20,31.52
5/21/20,31.64
5/22/20,31.25
5/25/20,31.85
5/26/20,32.16
5/27/20,31.8
5/28/20,32.01
5/29/20,31.77
6/1/20,31.64
6/2/20,31.26
6/3/20,31.01
6/4/20,31.29
6/5/20,31.07
6/9/20,31.5
6/10/20,31.56
6/11/20,31.3
6/12/20,30.96
6/15/20,30.19
6/16/20,31.1
6/17/20,31.32
6/18/20,31.35
6/19/20,31.47
6/22/20,31.28
6/23/20,31.55
6/24/20,31.5
6/25/20,30.99
6/26/20,31.29
6/29/20,30.71
6/30/20,31.19
7/1/20,30.86
7/2/20,30.99
7/3/20,31.23
7/6/20,31.43
7/7/20,31.43
7/8/20,31.33
7/9/20,31.45
7/10/20,31.22
7/13/20,31.7
7/14/20,31.48
7/15/20,31.65
7/16/20,31.62
7/17/20,31.64
7/20/20,31.81
7/21/20,32.19
7/22/20,31.48
7/23/20,31.64
7/24/20,31.43
7/27/20,31.1
7/28/20,31.34
7/29/20,30.99
7/30/20,31.25
7/31/20,31.05
8/3/20,31.28
8/4/20,31.78
8/5/20,31.55
8/6/20,31.61
8/7/20,31.68
8/10/20,31.93
